,Date,Time,Open,High,Low,Close,Volume
811,2015-6-20,00:00:00,244.56,245.9,240.0,245.38,23906
812,2015-6-21,00:00:00,245.38,245.69,241.09,244.25,8170
813,2015-6-22,00:00:00,244.25,247.99,243.5,246.67,18508
814,2015-6-23,00:00:00,246.69,247.35,242.0,244.25,11550
815,2015-6-24,00:00:00,244.19,244.19,239.0,239.8,15567
816,2015-6-25,00:00:00,239.75,243.0,239.5,242.05,8703
817,2015-6-26,00:00:00,242.15,243.9,240.61,243.29,10163
818,2015-6-27,00:00:00,243.29,251.77,242.6,251.61,18134
819,2015-6-28,00:00:00,251.6,252.06,247.25,248.71,12904
820,2015-6-29,00:00:00,248.71,257.74,248.57,256.69,34766
821,2015-6-30,00:00:00,256.7,269.0,253.05,263.07,47278
822,2015-7-1,00:00:00,262.9,264.81,252.77,258.1,21543
823,2015-7-2,00:00:00,258.08,262.61,253.0,254.52,17333
824,2015-7-3,00:00:00,254.52,256.9,252.11,256.09,11646
825,2015-7-4,00:00:00,256.12,262.64,253.57,260.58,9650
826,2015-7-5,00:00:00,260.57,275.88,258.0,271.96,47847
827,2015-7-6,00:00:00,271.82,278.69,267.33,269.23,56663
828,2015-7-7,00:00:00,269.24,271.5,262.61,265.72,22261
829,2015-7-8,00:00:00,265.78,274.11,263.0,270.52,35178
830,2015-7-9,00:00:00,270.49,274.0,266.22,269.23,24012
831,2015-7-10,00:00:00,269.22,296.1,268.58,285.36,89653
832,2015-7-11,00:00:00,285.35,301.49,283.46,293.18,39246
833,2015-7-12,00:00:00,293.19,316.23,291.81,311.15,60434
834,2015-7-13,00:00:00,311.18,312.0,281.5,292.65,74185
835,2015-7-14,00:00:00,292.6,297.25,286.0,286.83,23532
836,2015-7-15,00:00:00,286.87,294.44,283.51,285.42,21724
837,2015-7-16,00:00:00,285.42,295.0,275.21,278.94,52862
838,2015-7-17,00:00:00,278.93,281.55,272.0,279.82,25360
839,2015-7-18,00:00:00,279.52,283.33,276.12,277.25,15393
840,2015-7-19,00:00:00,277.25,279.18,274.69,275.04,8015
841,2015-7-20,00:00:00,275.04,280.5,273.5,280.2,12344
842,2015-7-21,00:00:00,280.2,282.1,275.09,275.55,13041
843,2015-7-22,00:00:00,275.55,278.39,274.5,277.99,10965
844,2015-7-23,00:00:00,277.88,278.44,275.56,276.51,5434
845,2015-7-24,00:00:00,276.48,289.93,276.02,288.6,24289
846,2015-7-25,00:00:00,288.58,292.35,286.39,289.37,11608
847,2015-7-26,00:00:00,289.36,294.57,288.12,293.01,9326
848,2015-7-27,00:00:00,293.0,298.74,286.0,294.84,25470
849,2015-7-28,00:00:00,294.73,298.93,293.61,295.23,14363
850,2015-7-29,00:00:00,295.24,295.68,286.02,289.92,15838
851,2015-7-30,00:00:00,289.92,291.0,284.01,288.21,12138
852,2015-7-31,00:00:00,288.02,289.85,281.0,284.45,14587
853,2015-8-1,00:00:00,284.45,284.99,276.53,280.31,12322
854,2015-8-2,00:00:00,280.31,283.44,276.26,282.44,11744
855,2015-8-3,00:00:00,282.44,287.05,279.7,281.28,14793
856,2015-8-4,00:00:00,281.28,285.94,281.28,285.47,11989
857,2015-8-5,00:00:00,285.47,285.94,279.7,282.41,8849
858,2015-8-6,00:00:00,282.58,282.58,278.0,279.08,8941
859,2015-8-7,00:00:00,279.08,281.0,276.07,280.19,12711
860,2015-8-8,00:00:00,280.04,280.32,260.62,261.34,36959
861,2015-8-9,00:00:00,261.43,267.6,260.73,265.58,20867
862,2015-8-10,00:00:00,265.69,267.72,262.17,265.1,10783
863,2015-8-11,00:00:00,265.09,272.99,264.81,271.96,12654
864,2015-8-12,00:00:00,271.97,273.75,265.8,267.09,16300
865,2015-8-13,00:00:00,267.09,268.0,263.33,264.47,12871
866,2015-8-14,00:00:00,264.47,268.97,262.13,266.09,13586
867,2015-8-15,00:00:00,266.32,267.76,260.96,262.2,10398
868,2015-8-16,00:00:00,262.04,262.9,256.5,259.9,27231
869,2015-8-17,00:00:00,259.9,262.37,257.4,258.49,9940
870,2015-8-18,00:00:00,258.5,258.5,162.0,214.0,88032
871,2015-8-19,00:00:00,214.09,255.08,198.0,226.32,78315
872,2015-8-20,00:00:00,226.27,237.94,226.27,235.54,26308
873,2015-8-21,00:00:00,235.55,236.43,228.76,232.17,13064
874,2015-8-22,00:00:00,232.46,234.71,221.77,230.27,20895
875,2015-8-23,00:00:00,230.33,232.88,223.05,228.53,12119
876,2015-8-24,00:00:00,228.1,228.69,207.62,210.5,53295
877,2015-8-25,00:00:00,210.49,228.77,196.6,222.68,69277
878,2015-8-26,00:00:00,222.68,232.38,220.1,226.12,23772
879,2015-8-27,00:00:00,226.13,229.5,224.0,225.76,11742
880,2015-8-28,00:00:00,225.66,238.9,220.11,231.83,27328
881,2015-8-29,00:00:00,232.08,234.03,227.16,230.75,10072
882,2015-8-30,00:00:00,230.9,233.96,225.2,229.99,8821
883,2015-8-31,00:00:00,229.99,233.69,225.31,231.35,10923
884,2015-9-1,00:00:00,231.06,232.39,226.55,228.24,9810
885,2015-9-2,00:00:00,228.24,231.89,226.51,229.71,9011
886,2015-9-3,00:00:00,229.71,229.96,226.1,227.25,6915
887,2015-9-4,00:00:00,227.29,231.66,227.01,230.89,10799
888,2015-9-5,00:00:00,230.88,239.76,230.01,235.84,12199
889,2015-9-6,00:00:00,235.84,248.48,235.5,240.97,20519
890,2015-9-7,00:00:00,241.0,243.0,239.03,240.85,6949
891,2015-9-8,00:00:00,240.91,247.68,240.27,244.2,16374
892,2015-9-9,00:00:00,244.2,245.57,238.38,239.07,14351
893,2015-9-10,00:00:00,238.97,241.9,237.01,239.49,10791
894,2015-9-11,00:00:00,239.4,242.89,228.42,240.6,10243
895,2015-9-12,00:00:00,240.9,241.0,235.33,235.77,9280
896,2015-9-13,00:00:00,235.86,236.85,228.95,230.96,10215
897,2015-9-14,00:00:00,231.11,233.9,228.4,230.89,9416
898,2015-9-15,00:00:00,231.07,232.93,227.33,230.93,7621
899,2015-9-16,00:00:00,230.91,232.12,227.38,228.99,8185
900,2015-9-17,00:00:00,228.99,235.94,228.99,233.61,12037
901,2015-9-18,00:00:00,233.65,236.26,227.0,228.34,9007
902,2015-9-19,00:00:00,233.79,234.19,231.5,232.09,4329
903,2015-9-20,00:00:00,232.01,233.38,231.4,232.12,3457
904,2015-9-21,00:00:00,232.11,232.97,226.38,227.22,9274
905,2015-9-22,00:00:00,227.25,233.95,224.25,231.11,18854
906,2015-9-23,00:00:00,231.43,233.0,230.03,230.54,5720
907,2015-9-24,00:00:00,230.57,236.25,230.54,234.65,15377
908,2015-9-25,00:00:00,234.65,237.7,233.05,235.26,9861
909,2015-9-26,00:00:00,235.39,235.95,233.75,234.63,4796
910,2015-9-27,00:00:00,234.63,234.78,233.0,233.37,2592
911,2015-9-28,00:00:00,233.37,241.44,233.37,240.43,12488
912,2015-9-29,00:00:00,240.43,241.5,236.61,236.8,9459
913,2015-9-30,00:00:00,236.9,238.78,235.11,236.49,5152
914,2015-10-1,00:00:00,236.72,240.09,236.19,238.48,6107
915,2015-10-2,00:00:00,238.25,240.0,237.33,237.86,5607
916,2015-10-3,00:00:00,237.84,241.11,237.68,239.79,6221
917,2015-10-4,00:00:00,239.73,240.93,239.29,239.5,2081
918,2015-10-5,00:00:00,239.47,242.89,236.24,242.0,12198
919,2015-10-6,00:00:00,242.01,249.01,241.51,247.36,16277
920,2015-10-7,00:00:00,247.35,247.93,243.5,244.0,8806
921,2015-10-8,00:00:00,244.0,245.65,242.62,243.0,6046
922,2015-10-9,00:00:00,242.99,245.45,242.63,244.82,3572
923,2015-10-10,00:00:00,244.93,246.41,243.5,246.01,4196
924,2015-10-11,00:00:00,245.93,248.73,243.75,247.99,4868
925,2015-10-12,00:00:00,247.92,248.45,245.21,246.17,5203
926,2015-10-13,00:00:00,246.15,253.43,244.0,251.25,16746
927,2015-10-14,00:00:00,251.08,255.95,250.1,253.5,10143
928,2015-10-15,00:00:00,253.5,257.5,253.44,255.19,10462
929,2015-10-16,00:00:00,255.19,267.83,254.91,263.45,21966
930,2015-10-17,00:00:00,263.47,275.19,258.32,272.9,42840
931,2015-10-18,00:00:00,272.9,274.66,263.3,265.01,15347
932,2015-10-19,00:00:00,265.29,268.28,262.35,265.1,10903
933,2015-10-20,00:00:00,265.02,273.97,264.39,270.97,14439
934,2015-10-21,00:00:00,270.99,272.28,264.1,267.8,10617
935,2015-10-22,00:00:00,267.99,279.97,267.3,275.83,27240
936,2015-10-23,00:00:00,275.83,280.9,275.15,279.21,15857
937,2015-10-24,00:00:00,279.04,284.47,279.0,284.19,13934
938,2015-10-25,00:00:00,284.19,295.99,281.2,284.79,40017
939,2015-10-26,00:00:00,284.7,287.92,282.25,287.22,17157
940,2015-10-27,00:00:00,287.22,298.86,286.71,295.29,26822
941,2015-10-28,00:00:00,295.29,307.99,295.29,304.5,35610
942,2015-10-29,00:00:00,304.5,321.53,301.5,314.88,51213
943,2015-10-30,00:00:00,314.23,336.0,313.82,328.19,62862
944,2015-10-31,00:00:00,328.2,335.87,307.2,316.0,42942
945,2015-11-1,00:00:00,316.0,333.49,313.6,330.23,25673
946,2015-11-2,00:00:00,330.23,373.12,326.8,365.33,71218
947,2015-11-3,00:00:00,365.08,423.88,361.11,405.0,171811
948,2015-11-4,00:00:00,404.98,504.0,366.66,409.24,274470
949,2015-11-5,00:00:00,409.23,449.95,370.0,387.14,157932
950,2015-11-6,00:00:00,387.93,396.78,351.2,375.56,106656
951,2015-11-7,00:00:00,375.56,392.23,371.32,384.99,34416
952,2015-11-8,00:00:00,384.28,390.33,365.56,374.1,30831
953,2015-11-9,00:00:00,374.52,388.99,360.0,381.1,38111
954,2015-11-10,00:00:00,381.1,383.4,327.02,340.18,88482
955,2015-11-11,00:00:00,340.18,343.79,300.28,314.45,117018
956,2015-11-12,00:00:00,314.45,346.44,314.14,336.84,57236
957,2015-11-13,00:00:00,336.86,343.75,326.22,338.53,29935
958,2015-11-14,00:00:00,338.54,340.72,328.5,333.37,20324
959,2015-11-15,00:00:00,333.39,336.6,315.0,320.52,31597
960,2015-11-16,00:00:00,320.8,335.0,315.2,332.1,25747
961,2015-11-17,00:00:00,332.16,342.5,331.05,336.29,27167
962,2015-11-18,00:00:00,336.29,338.99,327.91,335.94,15625
963,2015-11-19,00:00:00,335.83,336.57,324.02,326.5,18932
964,2015-11-20,00:00:00,326.49,326.77,309.46,322.2,30160
965,2015-11-21,00:00:00,322.29,329.35,318.95,327.84,10478
966,2015-11-22,00:00:00,327.84,327.85,320.36,324.66,7051
967,2015-11-23,00:00:00,324.66,327.5,320.9,323.63,7775
968,2015-11-24,00:00:00,323.65,323.77,315.55,320.1,9618
969,2015-11-25,00:00:00,320.49,332.43,316.02,329.85,20618
970,2015-11-26,00:00:00,329.85,369.9,329.35,354.0,81494
971,2015-11-27,00:00:00,354.0,367.0,348.18,358.9,34902
972,2015-11-28,00:00:00,359.0,362.44,351.0,358.6,19427
973,2015-11-29,00:00:00,358.54,376.0,355.17,373.89,25800
974,2015-11-30,00:00:00,373.84,384.99,368.11,376.88,47495
975,2015-12-1,00:00:00,376.89,379.99,353.1,362.59,44101
976,2015-12-2,00:00:00,362.59,363.22,346.13,359.12,31554
977,2015-12-3,00:00:00,359.12,371.5,352.25,360.53,27383
978,2015-12-4,00:00:00,360.62,364.4,354.31,363.17,14651
979,2015-12-5,00:00:00,363.04,395.0,362.08,389.79,46142
980,2015-12-6,00:00:00,390.01,407.57,386.01,390.6,60599
981,2015-12-7,00:00:00,390.88,404.24,384.53,396.7,33608
982,2015-12-8,00:00:00,397.0,422.39,388.37,422.0,33197
983,2015-12-9,00:00:00,422.0,426.59,405.0,418.73,52055
984,2015-12-10,00:00:00,418.86,421.82,411.09,414.94,21325
985,2015-12-11,00:00:00,414.88,458.99,414.8,457.0,75656
986,2015-12-12,00:00:00,456.32,475.04,402.5,435.61,104706
987,2015-12-13,00:00:00,435.61,443.92,415.24,433.36,33630
988,2015-12-14,00:00:00,432.91,450.0,427.3,442.59,27298
989,2015-12-15,00:00:00,442.55,467.29,442.51,466.01,41307
990,2015-12-16,00:00:00,466.43,469.99,440.0,454.94,67047
991,2015-12-17,00:00:00,454.94,458.56,446.21,455.57,17868
992,2015-12-18,00:00:00,455.71,466.6,450.1,463.52,27050
993,2015-12-19,00:00:00,463.51,467.0,452.0,462.44,21223
994,2015-12-20,00:00:00,462.45,462.78,431.5,442.62,46323
995,2015-12-21,00:00:00,442.62,447.45,424.37,437.52,43203
996,2015-12-22,00:00:00,437.81,443.64,433.0,435.65,18516
997,2015-12-23,00:00:00,435.05,445.76,433.62,442.62,16464
998,2015-12-24,00:00:00,442.62,459.1,442.45,456.13,19865
999,2015-12-25,00:00:00,456.02,460.0,445.0,455.47,15176
1000,2015-12-26,00:00:00,455.3,460.05,405.5,416.51,96491
1001,2015-12-27,00:00:00,416.35,424.89,407.0,422.32,27798
1002,2015-12-28,00:00:00,421.82,429.0,417.01,420.24,24284
1003,2015-12-29,00:00:00,420.11,433.55,418.01,431.79,22073
1004,2015-12-30,00:00:00,431.77,434.0,420.0,423.55,22247
1005,2015-12-31,00:00:00,423.51,432.59,412.5,429.02,21403
1006,2016-1-1,00:00:00,429.17,436.49,426.26,433.98,13077
1007,2016-1-2,00:00:00,433.89,435.8,430.0,432.7,6347
1008,2016-1-3,00:00:00,432.66,433.07,421.73,428.39,19201
1009,2016-1-4,00:00:00,428.63,435.67,426.97,432.9,12950
1010,2016-1-5,00:00:00,432.61,434.91,427.91,431.84,11172
1011,2016-1-6,00:00:00,431.99,432.24,425.03,428.89,9440
1012,2016-1-7,00:00:00,428.2,462.0,427.11,458.78,55448
1013,2016-1-8,00:00:00,458.41,465.0,446.55,454.0,29967
1014,2016-1-9,00:00:00,454.0,456.01,447.07,449.23,8950
1015,2016-1-10,00:00:00,449.23,450.26,441.01,449.35,13778
1016,2016-1-11,00:00:00,449.34,452.49,443.42,449.26,14814
1017,2016-1-12,00:00:00,449.26,449.98,427.01,432.04,20739
1018,2016-1-13,00:00:00,431.99,436.36,416.0,431.11,33154
1019,2016-1-14,00:00:00,431.09,435.0,426.0,429.25,13304
1020,2016-1-15,00:00:00,429.27,429.43,357.02,359.16,123890
1021,2016-1-16,00:00:00,359.16,392.5,352.5,388.4,74062
1022,2016-1-17,00:00:00,388.43,393.31,378.76,382.02,20715
1023,2016-1-18,00:00:00,382.11,390.0,375.01,387.1,19469
1024,2016-1-19,00:00:00,387.04,388.61,377.41,378.93,17187
1025,2016-1-20,00:00:00,378.94,428.0,375.01,419.55,82802
1026,2016-1-21,00:00:00,419.65,424.57,405.0,411.01,29020
1027,2016-1-22,00:00:00,411.0,411.2,371.25,380.96,62213
1028,2016-1-23,00:00:00,381.0,394.81,379.85,385.57,21470
1029,2016-1-24,00:00:00,385.55,407.33,385.1,402.77,23219
1030,2016-1-25,00:00:00,402.76,402.77,384.0,390.96,22664
1031,2016-1-26,00:00:00,390.91,398.0,386.66,391.41,13322
1032,2016-1-27,00:00:00,391.23,396.99,389.66,394.97,8538
1033,2016-1-28,00:00:00,394.7,395.48,375.01,378.39,25024
1034,2016-1-29,00:00:00,378.15,386.0,360.03,377.6,62204
1035,2016-1-30,00:00:00,377.4,380.6,374.0,376.56,10501
1036,2016-1-31,00:00:00,376.31,378.9,362.57,365.52,14887
1037,2016-2-1,00:00:00,365.58,379.27,363.23,371.42,24797
1038,2016-2-2,00:00:00,371.22,374.8,369.69,372.9,10443
1039,2016-2-3,00:00:00,372.9,374.0,365.65,368.98,13195
1040,2016-2-4,00:00:00,369.0,393.89,368.65,389.96,37339
1041,2016-2-5,00:00:00,389.98,393.0,384.19,386.54,16879
1042,2016-2-6,00:00:00,386.54,386.54,365.0,373.75,40202
1043,2016-2-7,00:00:00,373.71,377.8,369.17,372.01,13056
1044,2016-2-8,00:00:00,372.26,377.0,369.01,370.49,16881
1045,2016-2-9,00:00:00,370.29,377.96,370.04,374.31,9216
1046,2016-2-10,00:00:00,374.43,387.0,373.13,381.17,33532
1047,2016-2-11,00:00:00,380.97,383.23,372.25,377.99,14521
1048,2016-2-12,00:00:00,378.0,383.53,377.04,382.94,10146
1049,2016-2-13,00:00:00,382.94,393.0,382.55,393.0,14755
1050,2016-2-14,00:00:00,392.99,408.66,392.93,408.3,29423
1051,2016-2-15,00:00:00,408.3,412.5,395.23,399.9,30129
1052,2016-2-16,00:00:00,400.08,408.77,398.66,407.27,13991
1053,2016-2-17,00:00:00,407.37,421.9,405.16,414.88,30400
1054,2016-2-18,00:00:00,414.89,426.21,412.51,421.5,25228
1055,2016-2-19,00:00:00,421.51,422.54,412.0,419.85,13268
1056,2016-2-20,00:00:00,419.72,445.96,419.72,438.7,47477
1057,2016-2-21,00:00:00,438.73,451.6,428.01,440.49,43012
1058,2016-2-22,00:00:00,440.49,442.5,433.01,440.27,16337
1059,2016-2-23,00:00:00,440.25,442.67,416.24,421.4,32431
1060,2016-2-24,00:00:00,421.5,427.5,409.69,426.36,22426
1061,2016-2-25,00:00:00,426.36,430.0,419.5,424.88,13595
1062,2016-2-26,00:00:00,424.89,435.9,419.83,435.49,18860
1063,2016-2-27,00:00:00,435.49,438.6,431.81,434.3,11592
1064,2016-2-28,00:00:00,434.03,437.89,422.1,434.45,19852
1065,2016-2-29,00:00:00,434.46,445.0,430.51,438.99,20389
1066,2016-3-1,00:00:00,439.53,442.79,427.26,434.82,19625
1067,2016-3-2,00:00:00,434.99,436.45,421.11,422.09,16463
1068,2016-3-3,00:00:00,421.7,424.43,416.4,420.56,20874
1069,2016-3-4,00:00:00,420.19,423.99,407.5,408.82,21749
1070,2016-3-5,00:00:00,408.71,410.14,389.0,397.36,46951
1071,2016-3-6,00:00:00,397.37,409.5,392.01,403.75,19707
1072,2016-3-7,00:00:00,403.77,415.8,401.51,412.7,15306
1073,2016-3-8,00:00:00,412.62,416.0,406.0,411.35,10227
1074,2016-3-9,00:00:00,411.34,414.5,407.47,413.05,9027
1075,2016-3-10,00:00:00,412.9,418.24,410.68,416.51,13709
1076,2016-3-11,00:00:00,416.64,423.6,415.5,420.47,15464
1077,2016-3-12,00:00:00,420.49,421.81,406.38,410.01,17020
1078,2016-3-13,00:00:00,410.01,416.0,410.0,411.87,7628
1079,2016-3-14,00:00:00,412.0,417.99,411.7,415.91,9210
1080,2016-3-15,00:00:00,415.99,418.82,412.78,415.5,9632
1081,2016-3-16,00:00:00,415.52,418.0,413.96,417.28,7066
1082,2016-3-17,00:00:00,417.28,420.6,416.67,418.75,8308
1083,2016-3-18,00:00:00,418.71,418.86,403.01,407.86,21090
1084,2016-3-19,00:00:00,407.5,412.0,404.0,408.68,8954
1085,2016-3-20,00:00:00,408.7,413.2,407.92,411.25,5655
1086,2016-3-21,00:00:00,410.81,412.14,406.0,411.88,7818
1087,2016-3-22,00:00:00,411.85,418.68,409.88,417.7,10196
1088,2016-3-23,00:00:00,417.7,419.72,415.83,418.12,7195
1089,2016-3-24,00:00:00,418.12,418.13,414.0,415.3,7559
1090,2016-3-25,00:00:00,415.3,417.03,413.03,416.0,3690
1091,2016-3-26,00:00:00,416.02,419.4,413.2,416.71,5039
1092,2016-3-27,00:00:00,416.72,431.0,415.79,427.36,22410
1093,2016-3-28,00:00:00,427.34,427.99,422.38,424.06,9241
1094,2016-3-29,00:00:00,424.03,426.41,406.51,416.0,23306
1095,2016-3-30,00:00:00,415.87,416.0,408.58,413.12,9037
1096,2016-3-31,00:00:00,413.04,418.25,413.04,416.02,7268
1097,2016-4-1,00:00:00,416.34,417.9,414.0,417.9,5456
1098,2016-4-2,00:00:00,417.89,422.8,417.53,420.3,6070
1099,2016-4-3,00:00:00,420.31,421.82,416.0,420.6,4254
1100,2016-4-4,00:00:00,420.99,421.2,416.24,420.46,5751
1101,2016-4-5,00:00:00,420.46,425.0,419.61,423.75,7261
1102,2016-4-6,00:00:00,423.75,424.68,421.69,422.57,5680
1103,2016-4-7,00:00:00,422.52,422.86,417.78,422.28,7727
1104,2016-4-8,00:00:00,422.29,424.49,415.5,418.5,9847
1105,2016-4-9,00:00:00,418.23,418.76,412.0,418.47,6326
1106,2016-4-10,00:00:00,418.48,422.9,417.49,421.32,4248
1107,2016-4-11,00:00:00,421.32,423.9,418.8,423.74,6404
1108,2016-4-12,00:00:00,423.75,430.0,423.56,426.59,14772
1109,2016-4-13,00:00:00,426.78,427.68,423.0,424.75,6666
1110,2016-4-14,00:00:00,424.77,426.49,424.01,426.01,4132
1111,2016-4-15,00:00:00,426.01,432.49,426.01,431.48,15836
1112,2016-4-16,00:00:00,431.06,435.67,430.47,432.04,7705
1113,2016-4-17,00:00:00,432.52,433.49,426.37,428.51,8483
1114,2016-4-18,00:00:00,428.51,430.91,426.52,430.03,7577
1115,2016-4-19,00:00:00,430.04,439.0,428.54,437.76,12049
1116,2016-4-20,00:00:00,437.81,446.61,436.6,443.85,21245
1117,2016-4-21,00:00:00,443.82,454.5,442.01,452.26,17836
1118,2016-4-22,00:00:00,452.01,453.15,444.51,447.8,12208
1119,2016-4-23,00:00:00,447.79,454.95,445.67,453.69,10158
1120,2016-4-24,00:00:00,453.41,464.99,450.18,463.02,24137
1121,2016-4-25,00:00:00,463.33,471.58,455.0,461.77,25926
1122,2016-4-26,00:00:00,461.77,471.99,461.77,468.14,18688
1123,2016-4-27,00:00:00,468.14,470.17,443.0,444.85,40283
1124,2016-4-28,00:00:00,445.14,450.83,435.0,450.46,25328
1125,2016-4-29,00:00:00,450.52,457.49,445.8,455.32,13419
1126,2016-4-30,00:00:00,455.33,455.98,445.01,446.6,10583
1127,2016-5-1,00:00:00,446.79,452.99,445.69,451.11,3901
1128,2016-5-2,00:00:00,451.12,452.5,436.0,443.73,29738
1129,2016-5-3,00:00:00,443.99,452.0,440.1,450.39,12157
1130,2016-5-4,00:00:00,450.21,450.98,445.07,447.38,7045
1131,2016-5-5,00:00:00,447.22,451.68,445.51,448.4,10788
1132,2016-5-6,00:00:00,448.32,466.0,448.0,461.18,26539
1133,2016-5-7,00:00:00,461.36,463.05,458.3,460.2,7810
1134,2016-5-8,00:00:00,460.34,461.62,456.04,459.87,6454
1135,2016-5-9,00:00:00,459.88,465.4,457.8,461.56,15120
1136,2016-5-10,00:00:00,461.23,465.0,445.01,450.7,22571
1137,2016-5-11,00:00:00,450.7,454.68,450.01,452.28,8033
1138,2016-5-12,00:00:00,452.28,456.75,445.91,455.01,18088
1139,2016-5-13,00:00:00,455.0,457.66,452.0,455.76,7127
1140,2016-5-14,00:00:00,455.75,458.86,454.0,455.8,3608
1141,2016-5-15,00:00:00,455.8,460.67,454.31,457.89,5644
1142,2016-5-16,00:00:00,457.95,458.95,451.0,453.01,8789
1143,2016-5-17,00:00:00,453.0,454.91,451.0,453.24,7609
1144,2016-5-18,00:00:00,452.71,457.0,451.53,453.52,7162
1145,2016-5-19,00:00:00,453.52,454.71,433.0,434.55,30396
1146,2016-5-20,00:00:00,434.99,443.14,433.0,441.57,14241
1147,2016-5-21,00:00:00,441.57,442.16,435.3,440.81,6222
1148,2016-5-22,00:00:00,440.88,441.0,435.1,437.48,7236
1149,2016-5-23,00:00:00,437.4,444.4,436.51,443.51,7873
1150,2016-5-24,00:00:00,443.53,447.85,442.39,445.03,8329
1151,2016-5-25,00:00:00,445.0,450.51,442.5,449.09,12353
1152,2016-5-26,00:00:00,449.09,454.8,446.01,453.95,9517
1153,2016-5-27,00:00:00,453.58,482.31,453.58,472.01,59125
1154,2016-5-28,00:00:00,472.01,543.0,471.0,526.02,74521
1155,2016-5-29,00:00:00,527.0,570.0,512.11,531.0,83566
1156,2016-5-30,00:00:00,529.97,548.5,521.11,532.89,32596
1157,2016-5-31,00:00:00,533.14,546.5,518.0,530.69,49880
1158,2016-6-1,00:00:00,530.69,546.12,523.75,536.79,27816
1159,2016-6-2,00:00:00,536.91,544.0,532.37,538.8,16882
1160,2016-6-3,00:00:00,538.9,579.94,535.65,570.87,48446
1161,2016-6-4,00:00:00,570.82,593.89,560.1,572.87,39118
1162,2016-6-5,00:00:00,573.08,586.47,564.64,574.02,28143
1163,2016-6-6,00:00:00,574.01,588.6,573.93,585.34,27464
1164,2016-6-7,00:00:00,585.59,592.08,561.3,576.88,36112
1165,2016-6-8,00:00:00,577.23,585.15,570.62,583.05,18084
1166,2016-6-9,00:00:00,583.26,584.05,569.97,575.52,21873
1167,2016-6-10,00:00:00,575.52,582.43,572.5,580.09,16178
1168,2016-6-11,00:00:00,580.08,615.0,579.29,614.51,28441
1169,2016-6-12,00:00:00,614.51,685.0,601.34,672.0,116432
1170,2016-6-13,00:00:00,671.98,719.0,658.0,705.87,117683
1171,2016-6-14,00:00:00,705.87,705.88,656.51,684.5,65715
1172,2016-6-15,00:00:00,684.5,699.4,667.89,696.99,34104
1173,2016-6-16,00:00:00,698.0,779.0,697.31,769.5,123792
1174,2016-6-17,00:00:00,769.46,780.0,702.01,747.95,97376
1175,2016-6-18,00:00:00,747.7,789.78,720.0,757.6,66955
1176,2016-6-19,00:00:00,757.63,775.0,739.0,767.3,26699
1177,2016-6-20,00:00:00,767.31,767.77,721.0,743.9,46264
1178,2016-6-21,00:00:00,742.98,742.98,635.37,668.6,102133
1179,2016-6-22,00:00:00,669.0,688.32,588.88,605.85,100527
1180,2016-6-23,00:00:00,605.87,639.0,555.56,625.8,122951
1181,2016-6-24,00:00:00,625.8,679.99,625.79,665.5,92367
1182,2016-6-25,00:00:00,665.99,698.0,640.11,664.87,55625
1183,2016-6-26,00:00:00,664.38,668.01,614.33,627.42,45122
1184,2016-6-27,00:00:00,627.75,662.33,616.07,662.33,46177
1185,2016-6-28,00:00:00,662.28,664.26,631.65,646.61,35578
1186,2016-6-29,00:00:00,646.22,646.25,621.58,640.0,33257
1187,2016-6-30,00:00:00,640.29,677.47,635.57,674.74,40248
1188,2016-7-1,00:00:00,674.57,690.62,667.61,674.75,41619
1189,2016-7-2,00:00:00,675.04,706.0,673.36,705.99,29202
1190,2016-7-3,00:00:00,705.99,706.98,644.1,659.29,44643
1191,2016-7-4,00:00:00,659.33,684.44,644.46,681.34,23524
1192,2016-7-5,00:00:00,681.35,682.7,655.3,667.8,17404
1193,2016-7-6,00:00:00,667.77,682.9,666.71,677.04,15922
1194,2016-7-7,00:00:00,677.35,682.0,610.1,640.51,75728
1195,2016-7-8,00:00:00,640.33,666.66,633.75,664.8,32848
1196,2016-7-9,00:00:00,664.42,664.43,620.0,648.11,46883
1197,2016-7-10,00:00:00,648.12,651.47,636.09,649.72,10274
1198,2016-7-11,00:00:00,649.08,662.6,643.4,647.95,13920
1199,2016-7-12,00:00:00,648.19,679.9,645.45,667.19,30215
1200,2016-7-13,00:00:00,667.07,669.87,652.51,653.7,17511
1201,2016-7-14,00:00:00,653.61,667.5,649.89,659.78,20197
1202,2016-7-15,00:00:00,660.18,669.95,658.11,665.5,9472
1203,2016-7-16,00:00:00,665.5,669.65,659.12,665.33,5924
1204,2016-7-17,00:00:00,665.33,689.96,663.61,683.2,20414
1205,2016-7-18,00:00:00,683.18,686.74,666.02,674.3,18078
1206,2016-7-19,00:00:00,674.31,678.59,665.0,675.0,10947
1207,2016-7-20,00:00:00,675.3,676.0,661.0,665.85,12852
1208,2016-7-21,00:00:00,665.91,668.0,654.97,665.01,10702
1209,2016-7-22,00:00:00,665.01,668.0,639.41,648.04,27841
1210,2016-7-23,00:00:00,648.11,657.13,644.97,654.03,10004
1211,2016-7-24,00:00:00,654.9,664.15,650.52,661.82,14018
1212,2016-7-25,00:00:00,661.73,664.41,646.22,654.17,14838
1213,2016-7-26,00:00:00,653.91,657.61,640.56,648.47,20359
1214,2016-7-27,00:00:00,648.1,662.78,646.44,655.51,13286
